## Virus	Name	Coverage
472437437	Bacillus cereus bacteriophage vB_BceM_Bc431v3	0.0316672600558608
194303197	Mycobacterium phage Phaedrus	0.0307107516160787
9634155	Enterobacteria phage HK97	0.0297817315379662
9632857	Pseudoalteromonas phage PM2	0.0288794502951159
428782376	Enterobacteria phage HK225	0.0280031776924429
82700933	Pseudomonas phage EL	0.0271522023962172
302393080	Mycobacterium phage Xeno	0.0263258314748225
725949806	Shigella phage Shf125875	0.0255233899500155
109391846	Mycobacterium phage Orion	0.0247442203584583
530545284	Mycobacterium phage Muddy	0.0239876823233065
19718349	Propionibacterium phage B5	0.023253152135635
238801880	Streptococcus phage 5093	0.0225400223454933
118725053	Staphylococcus phage phiNM3	0.0218477013623803
563398432	Mycobacterium phage HanShotFirst	0.0211756130649377
418487144	Synechococcus phage metaG-MbCM1	0.0205231964196623
744692834	Salmonella phage LSPA1	0.019889905108443
22855198	Pseudomonas phage phi-13 segment M	0.0192752071647304
109521437	Mycobacterium phage Wildcat	0.018678584618154
530786827	Myobacteriophage Goku	0.0180995331474011
281416165	Vibrio phage N4	0.0175375617411803
388542659	Pseudomonas phage vB_Pae-Kakheti25	0.016992192367092
479336462	Mycobacterium phage Butters	0.0164629596482337
431810901	Helicobacter phage KHP40 DNA	0.0159494105473724
563448535	Pseudomonas phage PAK_P1	0.0154511040585164
327409390	Brochothrix phage BL3	0.0149676109057272
526244466	Lactococcus phage 340	0.0144985132490099
372449904	Rhodococcus phage RER2	0.0140434043971285
423262092	Aeromonas phage Aes508	0.0136018885271931
31044225	Enterobacteria phage BP-4795	0.0131735804108692
58532811	Synechococcus phage S-PM2	0.0127581051470636
712915691	Synechococcus phage S-CBP3	0.012355097900944
725948879	Staphylococcus phage Team1	0.0119642036491499
563399183	Mycobacterium phage Jovo	0.0115850769310611
414088861	Caulobacter phage CcrRogue	0.0112173816059855
414089985	Streptomyces phage R4	0.0108607906161371
472343184	Prochlorococcus phage P-SSP3	0.0105149857552733
372217768	Cyanophage NATL1A-7	0.0101796574428673
195982531	Sputnik virophage	0.0098545045036891
408905843	Streptomyces phage SV1	0.00953923395267646
197935853	Ralstonia phage RSB1	0.00923356078497589
327197843	Lactococcus phage 949	0.0089372077710376
33620426	Enterobacteria phage RB49	0.00864990525665101
557308055	Staphylococcus phage YMC_09_04_R1988	0.0083713909678092
691326850	Ralstonia phage RSY1 DNA	0.00810140982029342
38229112	Pseudomonas phage D3112	0.00783971373387092
332672294	Vibrio phage CTX chromosome I	0.00758606145100153
22855204	Pseudomonas phage phi13 segment L	0.00734021835995071
221328618	Salmonella phage epsilon34	0.00710195632220914
472341815	Cyanophage MED4-117	0.0068710535041205
388570360	Escherichia phage bV_EcoS_AKFV33	0.00664729421262185
47835019	Burkholderia phage Bcep781	0.00643046873500243
431811043	Cronobacter phage ENT39118	0.00622037318258915
22091104	Natrialba phage PhiCh1	0.00601680933826878
27311175	Vibrio phage VHML	0.00581958450775868
203458877	Mycobacterium phage ScottMcG	0.00562851137454014
526244578	Lactococcus phage phi7	0.00544340785836981
725950579	Ralstonia phage RS603 DNA	0.00526409697728678
148727181	Xanthomonas phage Xop411	0.00509040671303462
117530171	Microcystis phage Ma-LMM01	0.00492216987981936
109521840	Mycobacterium phage Pipefish	0.00475922399632595
408905835	Propionibacterium phage P100_1	0.00460141116091782
422936321	Enterobacteria phage vB_EcoM-FV3	0.00444857792994534
372449971	Rhodococcus phage REQ3	0.00430057519909082
326784214	Synechococcus phage S-SSM5	0.00415725808767929
526003444	Salmonella phage FSL SP-058	0.00401848582588559
134288739	Burkholderia phage phiE202 chromosome	0.0038841216447702
431809518	Pseudomonas phage PaP1	0.0037540326690773
422937484	Aeromonas phage vB_AsaM-56	0.00362808981273025
9630386	Mycobacterium phage D29	0.00350616767696112
29565721	Staphylococcus phage 44AHJD	0.00338814445101205
435844510	Sphingomonas phage PAU	0.00327390181534786
125999960	Erwinia amylovora phage Era103	0.00316332484732047
209363552	Staphylococcus phage phi2958PVL	0.00305630192922709
530546427	Mycobacterium phage Contagion	0.00295272465870539
448260273	Escherichia phage phAPEC8	0.00285248776141007
