## Virus	Name	Coverage
563397110	Pseudomonas phage PAK_P5	0.0331056943470362
165970234	Salmonella phage BPS15Q2	0.032008683645761
418488227	Pseudomonas phage JG004	0.0309467675612022
399528702	Burkholderia phage KL1	0.0299188636726684
161622381	Enterobacteria phage JS98	0.0289239216986858
157324960	Listeria phage A500	0.0279609225798
325170966	Vibrio phage ICP1	0.0270288775864922
9625355	Enterobacteria phage alpha3	0.0261268274515507
408905842	Propionibacterium phage ATCC29399B_T	0.0252538415262577
330858398	Propionibacterium phage PAD20 endogenous virus	0.0235914779010352
194303053	Mycobacterium phage Kostya	0.022800374722798
422936813	Bdellovibrio phage phi1422	0.0220348832668662
27151468	Vibrio phage VpV262	0.0212942041103222
448260273	Escherichia phage phAPEC8	0.0205775618519774
80159686	Clostridium phage c-st	0.0198842044185841
431810540	Helicobacter phage KHP30 DNA	0.0192134023902734
408905855	Bacillus phage BCP78	0.0185644483447085
428782664	Enterobacterial phage mEp390	0.0179366562194567
9630386	Mycobacterium phage D29	0.0173293606920959
66395215	Staphylococcus phage 187	0.0161736982424157
508179165	Mycobacterium phage Murphy	0.0150925307329131
514361032	Vibrio phage VFJ	0.0145784230031563
428782316	Enterobacteria phage mEp460	0.0136003942599865
526177198	Cellulophaga phage phi46:3	0.0131354173997007
460042324	Pelagibacter phage HTVC011P	0.0126857884439518
431810092	Yersinia phage phiR201	0.0122510189549584
219681259	Erwinia phage phiEa21-4	0.0118306354596923
526118413	Bacillus phage phiNIT1 DNA	0.0114241790091861
414090130	Salmonella phage SPN19	0.0110312047502937
209447126	Stx2-converting phage 1717	0.0106512815095663
418486896	Pseudomonas phage JG024	0.0102839913889149
508180789	Mycobacterium phage Phaux	0.00925393172444706
9635677	Staphylococcus phage phiPV83	0.00862329185352747
557307672	Salmonella phage SETP13	0.00832371989246737
399528538	Leuconostoc phage Lmd1	0.00803419584194973
564292828	Staphylococcus phage Sb-1	0.00775439476330006
38639923	Aeromonas phage Aeh1	0.00697022991345142
45597171	Spiroplasma phage SVTS2	0.00672626917879136
481019412	Cyanophage Syn30	0.00649055254604253
514360972	Mycobacterium phage Leo	0.00604278557280897
89152533	Pseudomonas phage PA11	0.0058302230361436
563398524	Mycobacterium phage Nala	0.00562487970827398
423262043	Pectobacterium phage PP1	0.00542651918762608
223869191	Pseudomonas phage phi2954 segment S	0.00523491252555139
472343238	Cyanophage S-SSM4	0.00504983800047478
530546568	Mycobacterium phage Redno2	0.00487108089860975
157325284	Listeria phage B054	0.00469843330105811
304360853	Mycobacterium phage CrimD	0.004531693877116
514052000	Vibrio phage JA-1	0.00437066768361313
358356850	Gordonia phage GTE7	0.00421516597011641
169936017	Enterobacteria phage Fels-2	0.00406500598983393
238821372	Vibrio phage VEJphi	0.00392001081605947
418487144	Synechococcus phage metaG-MbCM1	0.00378000916400214
206599544	Mycobacterium phage Brujita	0.0036448352178497
190151415	Streptococcus phage PH15	0.00351432846291852
418487912	Staphylococcus phage GH15	0.00338833352274662
472340155	Salicola phage CGphi29	0.00326670000099068
304443238	Staphylococcus phage SAP-26	0.00314928232799104
237651460	Roseophage EE36P1	0.0030359396118729
29566975	Mycobacterium phage Barnyard	0.00292653549405523
371671319	Staphylococcus phage S24-1	0.0028209380090423
514231256	Prochlorococcus phage P-SSM3	0.00271901944837646
472342280	Sulfitobacter phage phiCB2047-B	0.00262065622863373
327198628	Ralstonia phage PE226	0.00252572876334718
422934297	Bacillus phage phIS3501	0.0024341213387462
197261417	Pseudomonas phage LMA2	0.00234572199320275
418489442	Bacillus phage SP10	0.00226042240027861
282598938	Deftia phage phiW-14	0.00217811775527076
514231471	Rhizobium phage RR1-A	0.00209870666515448
189043152	Mycobacterium phage Brocalys	0.00202209104182691
514050383	Vibrio phage nt-1	0.0019481759985561
472342987	Vibrio phage VBP32	0.0018768697495435
326781756	Synechococcus phage S-SM2	0.00180808351251015
414089985	Streptomyces phage R4	0.00174173141421943
399528895	Staphylococcus phage vB_SepiS-phiIPLA5	0.0016777303988515
85701379	Bacillus phage WBeta	0.00161600013914717
45429984	Gokushovirinae GAIR4	0.00155646295024077
372449733	Rhodococcus phage RGL3	0.00149904370610435
46401737	Enterobacteria phage T5	0.00144366975852717
418489109	Lactobacillus phage JCL1032	0.00139027085855699
31343652	Methanothermobacter wolfeii prophage psiM100	0.00133877908033139
66395508	Staphylococcus phage 42e	0.00128912874722958
134288739	Burkholderia phage phiE202 chromosome	0.00124125636027682
331027904	Synechococcus phage S-CBS2	0.00119510052873591
418488936	Caulobacter phage phiCb5	0.00115060190282146
29566108	Mycobacterium phage Che9c	0.00110770310847497
408905833	Propionibacterium phage P100_A	0.00106634868414018
525972353	Salmonella phage FSL SP-030	0.00098806029597758
423262327	Deep-sea thermophilic phage D6E	0.000951024429366947
38707890	Burkholderia phage phi1026b	0.000915329013837827
526245010	Paenibacillus phage phiIBB_Pl23	0.000880927267963608
472341815	Cyanophage MED4-117	0.000847773982300711
330858351	Propionibacterium phage PAS50 endogenous virus	0.000815825468610138
66396191	Staphylococcus phage 29	0.00078503951065304
200003956	Bacteroides phage B40-8	0.000755375316513604
557745636	Streptococcus phage phiBHN167	0.000726793472403819
472339853	Cellulophaga phage phiST	0.000699255897906034
418489849	Riemerella phage RAP44	0.000672725802610416
568191047	Bacillus phage Glittering	0.000647167644105695
281199644	Escherichia phage D108	0.000622547087282723
472342352	Vibrio phage PWH3a-P1	0.000598830964911564
327198122	Pseudomonas phage KPP10	0.000575987239453934
29566193	Mycobacterium phage Rosebush	0.00055398496607392
225626377	Enterococcus phage EFAP-1	0.000532794256810953
326783215	Prochlorococcus phage Syn33	0.000512386245880067
227811306	Thermus thermophilus phage IN93	0.000492733056065463
326782266	Synechococcus phage S-ShM2	0.000473807766174382
472339167	Cyanophage S-RIM50 isolate RW_29_0704	0.000455584379519247
77999988	Lactobacillus phage Lc-Nu	0.000438037793396956
326633040	Salmonella phage Vi06	0.000421143769535108
712915472	Acinetobacter phage vB_AbaP_Acibel007	0.000404878905475816
428782193	Enterobacteria phage HK446	0.000389220606868624
418489187	Vibrio phage CP-T1	0.000374147060644855
358356470	Vibrio phage VCY-phi	0.000345670724483856
9632937	Streptococcus phage Sfi21	0.000332227985195709
472437772	Staphylococcus phage vB_SauM_Romulus	0.000319290051688984
423261980	Acinetobacter phage YMC_09_02_B1251_ABA_BP	0.000306838643932501
530546138	Mycobacterium phage Trouble	0.000294856119282575
32453484	Enterobacteria phage RB69	0.000283325451117691
514051256	Halorubrum phage CGphi46	0.000272230208160465
514231135	Rhizobium phage RR1-B	0.000261554534465723
422936608	Escherichia phage phiKT	0.000251283130054141
115315572	Lactococcus phage 712	0.000241401232171495
712915691	Synechococcus phage S-CBP3	0.000231894597154163
725948655	Staphylococcus phage MCE-2014	0.000222749482882105
423261846	Salmonella phage vB_SenS-Ent1	0.000213952631801072
119953625	Pseudomonas phage DMS3	0.000205491254496371
472340572	Vibrio phage VBP47	0.000197353013801013
508177514	Mycobacterium phage PattyP	0.000189526009421601
423262453	Ralstonia phage RSS0	0.000181998763065789
526120121	Ralstonia phage RSS30 DNA	0.000167799655411737
109289986	Aeromonas phage 25	0.00016110682039309
560185957	Staphylococcus phage phiRS7	0.000154671769478876
713322590	Enterobacteria phage RB27	0.00014848492777779
9626316	Pseudomonas phage Pf3	0.000142537062851739
423262466	Liberibacter phage SC1	0.000136819272940768
712915255	Lelliottia phage phD2B	0.00013132297557655
207270774	Listeria phage P40	0.00012603989657216
422934421	Enterobacteria phage ime09	0.00012096205937623
118197620	Thermus phage phiYS40	0.00011608177477992
31072008	Streptococcus phage C1	0.00011139163096552
543170498	Mycobacterium phage Dylan	0.0001068844838858
47566140	Gokushovirinae Fen672_31	0.000102553447963609
149882900	Burkholderia phage BcepNY3	9.83918871014734e-05
298103485	Streptomyces phage phiSASD1	9.43934059913327e-05
333798163	Synechococcus phage S-CRM01	9.05518417147881e-05
712912293	Lactobacillus phage Ld3	8.68612556245753e-05
526244935	Puniceispirillum phage HMO-2011	8.3315925498237e-05
90592575	Lactobacillus phage KC5a	7.99103379552538e-05
15320570	Myxococcus phage Mx8	7.66391811291587e-05
563398785	Mycobacterium phage Graduation	7.34973375864236e-05
168495103	Azospirillum phage Cd	7.04798774841552e-05
563398109	Arthrobacter phage vB_ArS-ArV2	6.75820519588864e-05
189043087	Mycobacterium phage EvilGenius	6.47992867389862e-05
730977575	Flavobacterium phage Fpv11	6.21271759734425e-05
254729462	Cyanophage PSS2	5.95614762699967e-05
408905858	Bacillus phage B4	5.70981009358267e-05
109521437	Mycobacterium phage Wildcat	5.47331144141866e-05
514231540	Vibrio phage pYD38-B	5.24627269106158e-05
219681191	Salmonella enterica bacteriophage SE1	5.02832892025299e-05
66396040	Staphylococcus phage 71	4.8191287626199e-05
311992494	Acinetobacter phage Ac42	4.61833392353049e-05
431810901	Helicobacter phage KHP40 DNA	4.42561871254527e-05
563399740	Mycobacterium phage Catalina	4.24066959191863e-05
325171199	Vibrio phage ICP2	4.06318474062309e-05
472340437	Vibrio phage pYD21-A	3.8928736333849e-05
563398178	Mycobacterium phage Conspiracy	3.72945663423582e-05
509141259	Acinetobacter phage AB3	3.57266460410176e-05
508179906	Mycobacterium phage HINdeR	3.42223852196363e-05
509141289	Mycobacterium phage Chy4	3.27792911914091e-05
387935429	Pseudomonas phage vB_Pae-TbilisiM32	3.13949652626236e-05
372199367	Escherichia phage vB_EcoM_CBA120	3.00670993250236e-05
161617915	Enterobacteria phage phiEcoM-GJ1	2.87934725667447e-05
156563990	Bacillus phage 0305phi8-36	2.75719482978711e-05
66395588	Staphylococcus phage 3A	2.64004708867862e-05
156535141	Ralstonia phage p12J	2.52770628036131e-05
543170398	Mycobacterium phage Sarfire	2.41998217671583e-05
160693214	Corynebacterium phage BFK20	2.31669179918878e-05
422935057	Clostridium phage phiCP13O	2.21765915315762e-05
543171015	Mycobacterium phage Quink	2.12271497163752e-05
682123018	Escherichia phage bV_EcoS_AHS24	2.03169646801558e-05
119637746	Yersinia phage Berlin	1.94444709750774e-05
17736958	Pseudomonas phage phi-8 segment M	1.8608163270435e-05
326783443	Synechococcus phage Syn19	1.78065941329341e-05
169794178	Lactobacillus johnsonii prophage Lj771	1.70383718856306e-05
563398672	Mycobacterium phage Artemis2UCLA	1.63021585428672e-05
170676276	Salmonella phage E1	1.55966678186202e-05
48696682	Vibrio phage VP5	1.49206632057579e-05
472343459	Prochlorococcus phage P-GSP1	1.42729561237907e-05
118725053	Staphylococcus phage phiNM3	1.36524041327751e-05
238801731	Enterobacteria phage WV8	1.30579092111053e-05
388570767	Acinetobacter bacteriophage AP22	1.24884160950058e-05
273810554	Sodalis phage SO-1	1.19429106776052e-05
326536409	Aeromonas phage 65	1.14204184655444e-05
257136356	Staphylococcus phage P954	1.09200030911379e-05
71647259	Haloarcula phage SH1	1.0440764878172e-05
418488152	Lactobacillus phage c5	9.98183945948891e-06
525972166	Salmonella phage Jersey	9.54239644456297e-06
460042674	Synechococcus phage S-RIM8 A.HR1	9.12163813533982e-06
182682799	Enterobacteria phage EPS7	8.71879828866143e-06
115304210	Lactococcus phage P008	8.33314092365912e-06
428782085	Vibrio phage vB_VpaS_MAR10	7.96395917254866e-06
169257155	Salmonella phage Fels-1	7.61057417331451e-06
255033713	Burkholderia phage KS9	7.27233400282021e-06
338827142	Pantoea phage LIMEzero	6.94861264893092e-06
408905846	Propionibacterium phage ATCC29399B_C	6.6388090202816e-06
356870600	Escherichia phage HK639	6.34234599236971e-06
472340688	Pseudoalteromonas phage pYD6-A	6.05866948869596e-06
9633494	Enterobacteria phage Mu	5.78724759571938e-06
49248521	Vibrio phage Vf33	5.52756971043441e-06
481018805	Vibrio phage helene 12B3	5.27914571941824e-06
84662593	Xanthomonas phage OP1	5.04150520823504e-06
530545284	Mycobacterium phage Muddy	4.81419670012176e-06
162290187	Synechococcus phage syn9	4.59678692291646e-06
526244578	Lactococcus phage phi7	4.38886010322536e-06
356870794	Synechococcus phage S-CBS1	4.19001728685888e-06
472339381	Synechococcus phage S-CAM1	3.9998756846001e-06
530545356	Mycobacterium phage Bobi	3.81806804240083e-06
89152530	Pseudomonas phage F10	3.64424203513145e-06
722142241	Idiomarinaceae phage Phi1M2-2	3.47805968304065e-06
682123897	Vibrio phage ICP2_2013_A_Haiti	3.31919679010984e-06
712912354	Bacillus phage Waukesha92	3.16734240351537e-06
408905826	Listeria phage P70	3.02219829343836e-06
29165635	Streptococcus phage DT1	2.88347845248842e-06
16798783	Listeria phage A118	2.75090861403256e-06
422934690	Erwinia phage vB_EamM-Y2	2.62422578874537e-06
