## Virus	Name	Coverage
157265294	Thermus phage P23-45	0.0137125852487542
563397275	Pseudomonas phage PAK_P2	0.0135388309967599
157324960	Listeria phage A500	0.0133670970748604
472437937	Aeromonas phage Aes012	0.0131973621045977
80159686	Clostridium phage c-st	0.0130296049113272
557478762	Bacillus phage CampHawk	0.0128638045224891
40806958	Streptomyces phage phiBT1	0.0126999401658922
526177866	Cellulophaga phage phi19:1	0.01253799126801
399528702	Burkholderia phage KL1	0.0123779374522906
158079296	Enterococcus phage phiEF24C	0.0122197585374784
428782316	Enterobacteria phage mEp460	0.0120634345359484
84662593	Xanthomonas phage OP1	0.0119089456520528
543170398	Mycobacterium phage Sarfire	0.0117562722804811
557307421	Pseudomonas phage MPK6	0.0116053950046305
508180789	Mycobacterium phage Phaux	0.0114562945949904
333798107	Clostridium phage phiCD38-2	0.0113089520075379
530546981	Mycobacteriophage Daenerys	0.0111633483821457
9625355	Enterobacteria phage alpha3	0.011019465041002
9627904	Pseudomonas phage PP7	0.0108772834870423
423261416	Aeromonas phage CC2	0.0107367854023929
27151468	Vibrio phage VpV262	0.010597952646826
418486896	Pseudomonas phage JG024	0.0104607672562271
472342987	Vibrio phage VBP32	0.0103252114410731
343960381	Thermus phage TMA	0.0101912675849227
38640276	Bacillus phage Bam35c	0.0100589182429178
431810092	Yersinia phage phiR201	0.00992814614029617
408905832	Pectobacterium phage My1	0.00979893417091593
508179165	Mycobacterium phage Murphy	0.00967126539579073
526176726	Cellulophaga phage phi4:1	0.00954512304163633
330858398	Propionibacterium phage PAD20 endogenous virus	0.00942049049942816
389060488	Salmonella phage SPN9CC	0.00929735132296991
564292828	Staphylococcus phage Sb-1	0.00917568922747309
45597171	Spiroplasma phage SVTS2	0.00905548808814732
209447126	Stx2-converting phage 1717	0.00893673193880158
325170966	Vibrio phage ICP1	0.00881940497045598
393707861	Streptococcus phage SMP	0.00870349152996433
428781810	Enterobacteria phage mEp235	0.00858897611864721
161622381	Enterobacteria phage JS98	0.00847584339093554
223869191	Pseudomonas phage phi2954 segment S	0.00836407815302459
526118413	Bacillus phage phiNIT1 DNA	0.00825366536153841
408905842	Propionibacterium phage ATCC29399B_T	0.00814459012220445
460042324	Pelagibacter phage HTVC011P	0.00803683768853849
