## Virus	Name	Coverage
197935853	Ralstonia phage RSB1	0.0228952980950014
195982531	Sputnik virophage	0.0223933939194466
118725053	Staphylococcus phage phiNM3	0.0219020027210784
388570360	Escherichia phage bV_EcoS_AKFV33	0.0214209145693855
479336462	Mycobacterium phage Butters	0.0209499235202822
38229112	Pseudomonas phage D3112	0.0204888275443217
472343184	Prochlorococcus phage P-SSP3	0.0200374284561308
22855216	Pseudomonas phage phi-12 segment S	0.0195955318450479
431810901	Helicobacter phage KHP40 DNA	0.0191629470069439
302861121	Stx1 converting phage DNA	0.0187394868772071
281416165	Vibrio phage N4	0.0183249679648739
56694869	Bacillus phage BCJA1c	0.0179192102878868
725949806	Shigella phage Shf125875	0.01752203730946
281306659	Pseudomonas phage phi-2	0.017133275875538
149882781	Microbacterium phage Min1	0.0167527561533254
431810292	Pseudomonas phage AF	0.0163803115708745
428782376	Enterobacteria phage HK225	0.0160157787577105
388684650	Pseudomonas phage Lu11	0.0156589974864799
472341815	Cyanophage MED4-117	0.015309810615603
418487144	Synechococcus phage metaG-MbCM1	0.0149680640329171
372217768	Cyanophage NATL1A-7	0.0146336066002918
9634155	Enterobacteria phage HK97	0.0143062900992018
509141026	Mycobacterium phage WIVsmall	0.0139859691772417
526244872	Staphylococcus phage SA13	0.0136725012955664
28876316	Streptococcus prophage 315.4	0.0133657466772437
19718349	Propionibacterium phage B5	0.0130655682565024
31044225	Enterobacteria phage BP-4795	0.0127718316288625
563398432	Mycobacterium phage HanShotFirst	0.0124844050021326
238801880	Streptococcus phage 5093	0.0122031591482602
93007408	Streptomyces phage mu1_6	0.0119279673560212
418489681	Salmonella phage RE-2010	0.0116587053845344
514050763	Synechococcus phage S-CAM8 strain S-CAM8 06008BI06	0.0113952514175883
13559823	Enterobacteria phage HK620	0.0111374860187656
304360949	Mycobacterium phage LeBron	0.0108852920873531
327197843	Lactococcus phage 949	0.0106385548150243
176120944	Enterobacteria phage G4	0.0103971616432808
331028054	Roseobacter phage RDJL Phi 1	0.0101610022216412
563448535	Pseudomonas phage PAK_P1	0.00992996836656444
66395588	Staphylococcus phage 3A	0.0097039540210957
332672294	Vibrio phage CTX chromosome I	0.00948285521522251
302393080	Mycobacterium phage Xeno	0.00926657002692993
38707890	Burkholderia phage phi1026b	0.00905499854394258
19548987	Enterobacteria phage SfV	0.00884804282614245
215401171	Staphylococcus phage phiSauS-IPLA88	0.00864560686865114
23455823	Vibrio phage fs1	0.00844759656556542
557308055	Staphylococcus phage YMC_09_04_R1988	0.00825391967433533
725948879	Staphylococcus phage Team1	0.008064485780774
414089985	Streptomyces phage R4	0.00787920626468864
543171494	Propionibacterium phage Enoki	0.00769799426612239
392972710	Bacillus phage BtCS33	0.00752076465219671
91214232	Vibrio phage KVP40	0.00734743398454425
472339381	Synechococcus phage S-CAM1	0.00717792048732241
399528579	Pseudomonas phage MP42	0.00701214401579769
18249864	Enterobacteria phage phiP27	0.00685002602549125
148734472	Enterobacteria phage TLS	0.00669148954187639
216905965	Bacillus phage TP21-L	0.00653645913061843
712913956	Salmonella phage 9NA	0.006384860868348
543171587	Propionibacterium phage PHL113M01	0.00623662231395865
472437676	Mycobacterium phage First	0.00609167248042
282598772	Clavibacter phage CMP1	0.00594994180709754
16798783	Listeria phage A118	0.00581136213257077
194303197	Mycobacterium phage Phaedrus	0.00567586666794094
157325284	Listeria phage B054	0.00554338997062026
712915364	Synechococcus phage S-CBP2	0.00541386791859432
371496326	Vibrio phage SIO-2	0.00528723768514979
22855209	Pseudomonas phage phi12 segment L	0.00516343771405924
9632287	Gokushovirinae Bog1183_53	0.00504240769521554
41179217	Lactobacillus prophage Lj965	0.00492408854070804
564292430	Pseudomonas phage PPpW-4 DNA	0.00480842236133297
157786475	Mycobacterium phage Bethlehem	0.00469535244353067
530545699	Myobacteriophage Adzzy	0.00458482322674241
372217655	Cyanophage P-SSP2	0.0044767802811794
418488631	Escherichia phage PhaxI	0.00437117028599724
32128412	Xanthomonas phage Xp10	0.00426794100786845
712914056	Mycobacteriophage RedRock	0.00416704127994664
13095743	Lactococcus prophage bIL286	0.00406842098121528
408905836	Propionibacterium phage P101A	0.00397203101621454
46402086	Klebsiella phage phiKO2	0.00387782329513977
725949105	Klebsiella phage NTUH-K2044-K1-1 DNA	0.00378575071430505
472341954	Synechococcus phage S-RIM2 R1_1999	0.00369576713696556
526120125	Ralstonia phage RSS20 DNA	0.00360782737449267
460042888	Vibrio phage VvAW1	0.0035218871678954
204305660	Mycobacterium phage Cali	0.0034379031696825
530787625	Pseudomonas phage MPK7	0.00335583292605904
219563197	Lactobacillus phage Lv-1	0.00327563485945181
712916126	Shewanella sp. phage 3_49	0.0031972682513578
165970234	Salmonella phage BPS15Q2	0.00312069322551003
318065792	Mycobacterium phage Wee	0.00304587073135533
414086915	Cronobacter phage vB_CsaM_GAP32	0.00297276252783857
418488936	Caulobacter phage phiCb5	0.00290133116748792
21716072	Lactococcus phage ul36	0.00283153998079604
170676276	Salmonella phage E1	0.00276335306089179
428782918	Escherichia phage ADB-2	0.00269673524849757
9626232	Enterobacteria phage Ike	0.00263165211716718
526177130	Cellulophaga phage phi12:1	0.00256806995879926
530545183	Myobacteriophage Papyrus	0.00250595576942152
422937778	Salmonella phage PhiSH19	0.00244527723524091
157102937	Staphylococcus phage tp310-2	0.00238600271895518
109521758	Mycobacterium phage Qyrzula	0.00232810124632101
9630710	Mycoplasma phage MAV1	0.00227154249297439
38640276	Bacillus phage Bam35c	0.00221629677149865
530546800	Mycobacterium phage Wanda	0.00216233501873579
145708074	Ralstonia phage phiRSA1	0.00210962878333684
472438181	Leuconostoc phage P793	0.00205815021354692
338826807	Enterobacteria phage K30	0.00200787204522094
66395293	Staphylococcus phage 69	0.00195876759006573
572730610	Listeria phage LP-037	0.00191081072410465
157324960	Listeria phage A500	0.00186397587636064
509139223	Salmonella phage Chi	0.00181823801775394
543170722	Mycobacterium phage Shipwreck	0.00177357265021044
568191126	Bacillus phage Staley	0.00172995579597711
712913690	Mycobacterium phage Soto	0.00168736398714067
482849224	Xanthomonas phage CP1 DNA	0.00164577425534584
