## Virus	Name	Coverage
209447126	Stx2-converting phage 1717	1.72978979583332e-07
49248521	Vibrio phage Vf33	1.57642279692237e-07
48697070	Pseudomonas phage PaP2	1.43635096969348e-07
526245010	Paenibacillus phage phiIBB_Pl23	1.30844812849476e-07
157311189	Mycobacterium phage Tweety	1.19168124060219e-07
238695156	Enterobacteria phage JS10	1.08510290731192e-07
66395807	Staphylococcus phage EW	9.87844436825178e-08
45686283	Enterobacteria phage T1	8.99109463541123e-08
526177061	Cellulophaga phage phi18:1	8.18168071761841e-08
189427193	Salmonella phage phiSG-JL2	7.44351384955956e-08
167600373	Pseudomonas phage LUZ24	6.77046584641136e-08
525972736	Salmonella phage FSL SP-076	6.15692325646918e-08
239507361	Staphylococcus phage phiPVL-CN125	5.59774517022987e-08
77020191	Bacillus phage Aurora	5.08822440178267e-08
526177551	Cellulophaga phage phi38:1	4.62405177986033e-08
134287335	Clostridium phage phiC2	4.20128330581887e-08
291084859	Mycobacterium phage Ardmore	3.81630995426117e-08
38707640	Enterobacteria phage Felix 01	3.46582990910336e-08
363539522	Salmonella phage PVP-SE1	3.1468230437001e-08
682122955	Enterobacteria phage EK99P-1	2.85652746828803e-08
713322590	Enterobacteria phage RB27	2.59241798155944e-08
428783279	Enterobacteria phage HK106	2.35218627572054e-08
19548987	Enterobacteria phage SfV	2.13372275599267e-08
238821317	Streptococcus phage PH10	1.93509984624979e-08
111146921	Bacteriophage SPP1	1.75455666241388e-08
508177514	Mycobacterium phage PattyP	1.59048494441104e-08
9630125	Bacillus phage SPBc2	1.44141614597946e-08
333798163	Synechococcus phage S-CRM01	1.30600958946693e-08
372217712	Cyanophage 9515-10a	1.18304160000703e-08
168229273	Streptococcus phage 858	1.07139554016449e-08
304373555	Enterobacteria phage RB16	9.70052672330157e-09
157325284	Listeria phage B054	8.78083781864675e-09
48696682	Vibrio phage VP5	7.94641499270206e-09
206600079	Mycobacterium phage Pacc40	7.18953264545675e-09
9625366	Pseudomonas phage Pf1	6.50314881381821e-09
109522776	Mycobacterium phage PBI1	5.88084613006767e-09
560186020	Ralstonia phage RSK1 DNA	5.31677775326377e-09
508178651	Mycobacterium phage Loser	4.80561786540472e-09
403225042	Pseudomonas phage tf	4.34251635678518e-09
13487801	Lactococcus phage Tuc2009	3.92305735507126e-09
