## Virus	Name	Coverage
9625355	Enterobacteria phage alpha3	0.0186405588923071
168229273	Streptococcus phage 858	0.018304588048918
157325284	Listeria phage B054	0.0179742145967019
9627507	Enterobacteria phage P4	0.0176493529333413
109392453	Mycobacterium phage Che12	0.0173299186483035
563397275	Pseudomonas phage PAK_P2	0.016707000440433
29565879	Mycobacterium phage Cjw1	0.0164033535217069
148750834	Lactobacillus phage LL-H	0.0155227073243896
568192042	Bacillus phage Blastoid	0.015238998204031
526176726	Cellulophaga phage phi4:1	0.0146858853411158
428781805	Enterobacteria phage M	0.0144163339727316
393707861	Streptococcus phage SMP	0.0141513559651007
281416165	Vibrio phage N4	0.013383154854464
374531848	Erwinia phage PEp14	0.0128926084046509
9627904	Pseudomonas phage PP7	0.0126536096540682
472437937	Aeromonas phage Aes012	0.0124187064242367
161622381	Enterobacteria phage JS98	0.0121878342899637
530546981	Mycobacteriophage Daenerys	0.0119609297486959
45597171	Spiroplasma phage SVTS2	0.0117379302086111
423261909	Salinivibrio phage CW02	0.0115187739768457
543170398	Mycobacterium phage Sarfire	0.0113034002478581
157265294	Thermus phage P23-45	0.011091749091926
460042324	Pelagibacter phage HTVC011P	0.0108837614437767
418488227	Pseudomonas phage JG004	0.0106793790913486
109393216	Mycobacterium phage Catera	0.0100872942535625
530787714	Pseudomonas phage PaBG	0.00989676764152258
282598772	Clavibacter phage CMP1	0.00970956767874493
408905842	Propionibacterium phage ATCC29399B_T	0.00952564104361788
431810540	Helicobacter phage KHP30 DNA	0.00934493519264014
472340688	Pseudoalteromonas phage pYD6-A	0.00916739835018648
157102937	Staphylococcus phage tp310-2	0.00899297949839335
66396267	Staphylococcus phage 52A	0.00882162836716301
389060488	Salmonella phage SPN9CC	0.00865329542428509
9635478	Vibrio phage VfO4K68	0.00848793186567425
744692700	Enterobacteria phage P88	0.00832548960572288
326536151	Acinetobacter phage 133	0.00816592126776758
226377630	Lactobacillus phage Lb338-1	0.00800918017466822
209447126	Stx2-converting phage 1717	0.00770399645634663
254729462	Cyanophage PSS2	0.00755546389122556
422934269	Enterobacteria phage IME10	0.00740957867309069
525971974	Salmonella phage FSL SP-031	0.00726629748496484
422935955	Bacillus phage BCD7	0.00712557765516888
195982531	Sputnik virophage	0.00698737714865702
568191834	Salmonella phage Marshall	0.00685165455845569
9632937	Streptococcus phage Sfi21	0.00671836909720486
212499705	Bacteriophage APSE-2	0.00658748058880085
29366701	Pseudomonas phage gh-1	0.00645894946013944
472343459	Prochlorococcus phage P-GSP1	0.00633273673295826
206599544	Mycobacterium phage Brujita	0.00620880401577745
374671600	Bacteroides phage B124-14	0.00608711349593753
712913869	Salmonella phage Chi	0.00596762793173344
117676329	Burkholderia prophage phi52237	0.00585031064464372
206600290	Mycobacterium phage Panchino	0.0057351255116539
682124280	Escherichia phage vB_EcoM_PhAPEC2	0.00562203695767298
326804500	Salmonella phage Vi01	0.00551100994804212
29566108	Mycobacterium phage Che9c	0.00540200998113449
90592637	Clostridium phage phi CD119	0.00529500308104533
573007037	Listeria phage LP-125	0.00518995579037127
431810358	Clostridium phage phi8074-B1	0.0050868351630779
508178009	Pseudoalteromonas phage RIO-1	0.00498560875745475
472339613	Synechococcus phage S-RIP2	0.00488624462915662
418489109	Lactobacillus phage JCL1032	0.00478871132433039
85701379	Bacillus phage WBeta	0.00469297787282647
19718349	Propionibacterium phage B5	0.00459901378149374
408905830	Enterobacteria phage NJ01	0.00450678902755741
429216174	Klebsiella phage KP36	0.00441627405207858
431810441	Erwinia amylovora phage phiEa100	0.00432743975349489
682123100	Acinetobacter phage YMC-13-01-C62	0.00424025748124113
526003444	Salmonella phage FSL SP-058	0.00415469902944914
358356850	Gordonia phage GTE7	0.00407073663072608
326783443	Synechococcus phage Syn19	0.0039883429500101
124300942	Geobacillus phage GBSV1	0.00390749107850278
109289936	Mannheimia phage phiMHaA1	0.00382815452767729
408905852	Bacillus phage BPS13	0.00375030722336159
472339958	Vibrio phage 11895-B1	0.00367392349989575
472341879	Sulfitobacter phage pCB2047-A	0.00359897809436268
145708074	Ralstonia phage phiRSA1	0.0035254461408913
713322302	Enterobacteria phage RB3	0.00345330316503153
13095805	Lactococcus prophage bIL309	0.00338252507820023
418488936	Caulobacter phage phiCb5	0.00331308817219725
414087461	Cronobacter phage vB_CsaP_GAP52	0.0032449691137909
206600181	Mycobacterium phage Ramsey	0.00317814493937204
730984989	Escherichia phage Av-05	0.00311259304967602
414088056	Caulobacter phage CcrColossus	0.00304829120457173
327409390	Brochothrix phage BL3	0.00298521751791696
39653674	Streptococcus prophage EJ-1	0.00292335045247945
725949105	Klebsiella phage NTUH-K2044-K1-1 DNA	0.00286266881492275
356870838	Rhodobacter phage RcapMu	0.00280315175085628
456351087	Salmonella phage S16	0.00274477873994878
